signal_id,marker_bar_timestamp,timestamp_ct,signal_type,direction,entry_price,stop,target,atr,architecture,candidate_id,event_id,entry_bar_index,impulse_3bar,realized_R,net_R,gross_R,MFE_R,MAE_R,MFE_minus_MAE,exit_type,target_hit,stop_hit,positive_R,R_ge_1,R_ge_2,clean_winner,immediate_expansion,wrong_direction,behavior_class,directional_efficiency,movement_efficiency,bars_to_plus_0.50r,bars_to_minus_0.50r,bars_to_plus_0.25r,bars_to_plus_0.50r,bars_to_plus_1.00r,bars_to_plus_1.50r,bars_to_plus_2.00r,bars_to_target,bars_to_minus_0.25r,bars_to_minus_0.50r,bars_to_minus_1.00r,close,close_3,filter_threshold,accepted,reject_reason,timestamp_ct_feat,signal_atr,close_feat,close_3_feat,impulse_3bar_x,filter_threshold_feat,accepted_feat,reject_reason_feat,candidate_id_feat,event_id_feat,body_atr,body_range,upper_wick_ratio,lower_wick_ratio,close_loc,range_atr,rel_volume,ret_1,ret_2,ret_3,ret_4,ret_8,mom_accel,consec_up,consec_down,dist_high_8_atr,dist_low_8_atr,break_high_8,break_low_8,dist_high_16_atr,dist_low_16_atr,break_high_16,break_low_16,dist_high_32_atr,dist_low_32_atr,break_high_32,break_low_32,impulse_3bar_y,pullback_from_high_8,pullback_from_low_8,disp_long,disp_short,mid_reclaim_up,mid_reclaim_down,ema8_slope,price_vs_ema8,price_vs_ema21,trend_agree,atr_percentile,atr_expansion,session_bucket,minutes_since_open,timestamp,bar_index,in_rth,avg_range_3_atr,avg_range_5_atr,avg_range_8_atr,atr_short_long_ratio,realized_vol_8,inside_bar_density_8,alternating_bars_8,overlap_density_5,dist_session_high_atr,dist_session_low_atr,session_travel_atr,pre_entry_efficiency_5,atr_feat,pre_entry_move_3_atr,pre_entry_move_5_atr,day_of_week,dist_from_disp_mid_atr,dist_from_bos_atr,impulse_margin,ret_1_atr,ret_2_atr,ret_3_atr,ret_4_atr,mom_accel_atr,trend_aligned,countertrend,rejection_wick,candidate_age_bars
3975,2023-09-19 19:45:00+00:00,2023-09-19 19:45:00+00:00,RL,Long,14657.009258529806,14636.761743768657,14707.628045432682,26.99668634820028,DISPLACEMENT_FAILURE_REVERSAL,5636.0,A_MID_4_2023-09-19 13:45:00-05:00_Long,139923,1.2131118455648269,0.3576113688820334,0.3218045052470397,0.3576113688820334,0.703332810875076,0.0,0.703332810875076,TIME,0,0,1,0,0,0,1,0,IMMEDIATE_EXPANSION,0.47509115513536365,1.0,1.0,,1.0,1.0,,,,,,,,14659.75,14627.0,0.65,True,,2023-09-19 19:45:00+00:00,26.99668634820028,14659.75,14627.0,1.2131118455648269,0.65,True,,5636.0,A_MID_4_2023-09-19 13:45:00-05:00_Long,0.046301978838352166,0.06493506493506493,0.5974025974025974,0.33766233766233766,0.33766233766233766,0.7130504741106233,1.8039150842355665,-8.52602141736547e-05,0.0011097073787005307,0.002239010049907675,0.0019992481459962796,0.00028999351779201987,-0.0012803296989278845,0,1,-1.1390286794234632,-1.453882135524258,0.0,0.0,-1.1390286794234632,-4.417208781178797,0.0,0.0,-1.8983811323724387,-4.7691038203502725,0.0,0.0,1.2131118455648267,1.1390286794234632,1.453882135524258,0.0,0.0,0.0,1.0,0.15659021746911986,0.5480657611419195,1.091015854770029,True,0.96,1.0159324574272488,5.0,615,2023-09-19 14:45:00-05:00,139923,True,0.9445603683023841,1.2612659035567129,1.115877690004287,1.4267056675424348,0.0016797236550603128,0.0,4.0,1.0,2.4077028995943124,4.7691038203502725,7.176806719944585,-0.19047619047619047,26.996686348200278,1.2131118455648267,-0.5926653291309076,1,,,0.5631118455648269,-8.52602141736547e-05,0.0011097073787005307,0.002239010049907675,0.0019992481459962796,-0.0012803296989278845,1.0,0.0,0.33766233766233766,0.0
3977,2023-09-20 19:00:00+00:00,2023-09-20 19:00:00+00:00,S,Short,14569.02607482316,14597.371268019018,14483.99049523558,37.793590927812936,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-20 13:45:00-05:00_Short,140012,2.136605652377285,3.0,2.974422471034492,3.0,3.837549247646376,0.0,3.837549247646376,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,14534.5,14615.25,0.65,True,,2023-09-20 19:00:00+00:00,37.793590927812936,14534.5,14615.25,2.136605652377285,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-20 13:45:00-05:00_Short,1.336205392508395,0.6516129032258065,0.2709677419354839,0.07741935483870968,0.07741935483870968,2.050612236027735,1.6337523027012928,-0.0034966233588152873,-0.006968879171933229,-0.005525050888626648,-0.003889317227790623,-0.008036308416796034,-1.2183772848728402e-05,0,2,-3.704331781211392,0.8996234325799095,0.0,1.0,-3.704331781211392,0.8996234325799095,0.0,1.0,-4.875165219201421,0.8996234325799095,0.0,1.0,2.136605652377285,3.704331781211392,-0.8996234325799095,0.0,1.0,0.0,0.0,-0.5212355598807566,-1.8243244595826722,-2.5944185155231536,True,1.0,1.7118631525534986,5.0,570,2023-09-20 14:00:00-05:00,140012,True,1.7749923118304585,1.6828250091788897,1.2667491716106813,2.1907478052535283,0.0021960687510403265,0.125,5.0,1.0,4.875165219201421,0.1587570763376311,5.033922295539052,-0.5685339690107271,37.793590927812936,2.136605652377285,3.155296892210418,2,,,1.486605652377285,0.003496623358815287,0.006968879171933229,0.005525050888626648,0.003889317227790623,1.2183772848728402e-05,1.0,0.0,0.2709677419354839,
3979,2023-09-21 17:15:00+00:00,2023-09-21 17:15:00+00:00,L,Long,14267.25,14244.272254212106,14336.183237363684,30.636994383858543,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-21 12:00:00-05:00_Long,140097,1.264810755079026,-1.0,-1.0315522682987461,-1.0,0.7072060135925836,1.2947310095002684,-0.5875249959076848,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,0.0,0.3532608695652174,1.0,3.0,1.0,1.0,,,,,1.0,3.0,3.0,14267.25,14228.5,0.65,True,,2023-09-21 17:15:00+00:00,30.636994383858543,14267.25,14228.5,1.264810755079026,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-21 12:00:00-05:00_Long,0.12240104081409928,0.19230769230769232,0.5256410256410257,0.28205128205128205,0.47435897435897434,0.6364854122333162,0.6712328767123288,0.0002453772675488075,0.002582481290186678,0.0027234072460202707,0.003005378044922402,0.0029348704790692626,-0.002091153423572356,5,0,0.01632013877521324,-2.0808176938396876,1.0,0.0,-1.15872985304014,-2.146098248940541,0.0,0.0,-2.652022550972151,-2.146098248940541,0.0,0.0,1.264810755079026,-0.01632013877521324,2.0808176938396876,0.0,0.0,0.0,1.0,0.20937973920461594,0.7328290872160074,0.477227844333011,True,0.76,0.9545418272272788,4.0,465,2023-09-21 12:15:00-05:00,140097,True,1.0091285809340185,0.943304021207325,0.9761483004924418,1.4898301359767512,0.0012395280052791904,0.0,3.0,1.0,4.153475318291769,2.146098248940541,6.29957356723231,1.0,30.636994383858543,1.264810755079026,1.795215265273456,3,,,0.6148107550790259,0.0002453772675488075,0.002582481290186678,0.0027234072460202707,0.003005378044922402,-0.002091153423572356,1.0,0.0,0.28205128205128205,
3980,2023-09-21 18:15:00+00:00,2023-09-21 18:15:00+00:00,RS,Short,14243.949891521088,14265.888146999225,14189.10425282575,29.251007304180128,DISPLACEMENT_FAILURE_REVERSAL,5644.0,A_MID_4_2023-09-21 12:00:00-05:00_Short,140101,1.6666092723936163,2.5,2.466952705026044,2.5,2.9491812412142937,0.0,2.9491812412142937,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,3.0,,,,14216.25,14265.0,0.65,True,,2023-09-21 18:15:00+00:00,29.251007304180128,14216.25,14265.0,1.6666092723936163,0.65,True,,5644.0,A_MID_4_2023-09-21 12:00:00-05:00_Short,0.7606575653488813,0.7606837606837606,0.18803418803418803,0.05128205128205128,0.05128205128205128,0.9999655634361698,0.5451110133480487,-0.0015626646065245442,-0.0031204529916027957,-0.0034174553101997684,-0.00357462019660415,-0.0005799852367394109,-2.4381107230908583e-06,0,4,-2.2990661244814503,-0.26494814073949796,0.0,0.0,-2.9058828339170746,-0.4358824250875612,0.0,0.0,-3.572526542874521,-0.5042561388267864,0.0,0.0,1.6666092723936163,2.2990661244814503,0.26494814073949796,0.0,0.0,0.0,0.0,-0.2478281229870037,-0.8673984304544509,-1.140451297522592,True,0.7,0.9287895695385453,4.0,525,2023-09-21 13:15:00-05:00,140101,True,0.8090889459141659,0.8905676214534094,0.8877899393327533,1.3377170394972222,0.0011007525418179453,0.0,2.0,1.0,6.093807237008454,0.5042561388267864,6.59806337583524,-0.8715596330275229,29.251007304180128,1.6666092723936163,1.6238757013066005,3,,,1.0166092723936164,0.0015626646065245442,0.0031204529916027952,0.0034174553101997684,0.00357462019660415,2.4381107230908583e-06,1.0,0.0,0.18803418803418803,0.0
3981,2023-09-22 14:45:00+00:00,2023-09-22 14:45:00+00:00,L,Long,14288.377769628409,14268.51026685913,14347.980277936247,26.49000369237263,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-22 09:30:00-05:00_Long,140179,3.189882530077956,-1.0,-1.0364917528095714,-1.0,0.5724036132601512,1.1137670338028036,-0.5413634205426524,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,0.0,0.33946956333108314,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,14292.0,14207.5,0.65,True,,2023-09-22 14:45:00+00:00,26.49000369237263,14292.0,14207.5,3.189882530077956,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-22 09:30:00-05:00_Long,0.575688858978566,0.5213675213675214,0.19658119658119658,0.28205128205128205,0.8034188034188035,1.1041901065654462,1.9497782963827304,0.0010857002766784252,0.004039481541325607,0.005947562906915449,0.0041982118076902,0.0038808014469593477,-0.0018648775448115718,3,0,0.2359380569584287,-4.586635827271854,1.0,0.0,0.2359380569584287,-4.586635827271854,1.0,0.0,0.2359380569584287,-4.586635827271854,1.0,0.0,3.189882530077956,-0.2359380569584287,4.586635827271854,0.0,0.0,0.0,0.0,0.4879659156111736,1.7078807046390732,2.4290311029281924,True,0.72,1.4150012846265267,2.0,315,2023-09-22 09:45:00-05:00,140179,True,1.7459416214923724,1.853529375465416,1.3943939166243138,1.716298603367669,0.0021476420371598975,0.0,3.0,1.0,0.2170630124017544,4.586635827271854,4.803698839673609,0.6821829855537721,26.49000369237263,3.189882530077956,4.010946968293288,4,,,2.539882530077956,0.0010857002766784252,0.004039481541325607,0.005947562906915449,0.0041982118076902,-0.001864877544811572,1.0,0.0,0.28205128205128205,
3983,2023-09-22 17:30:00+00:00,2023-09-22 17:30:00+00:00,S,Short,14216.210770653452,14237.390225031197,14152.672407520216,28.23927250366056,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-22 12:15:00-05:00_Short,140190,3.1781980215094427,3.0,2.9657687121174465,3.0,3.1851987048513406,0.0,3.1851987048513406,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,0.0,1.0,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,,,,14201.25,14291.0,0.65,True,,2023-09-22 17:30:00+00:00,28.23927250366056,14201.25,14291.0,3.1781980215094427,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-22 12:15:00-05:00_Short,0.9295565243969122,0.8076923076923077,0.007692307692307693,0.18461538461538463,0.18461538461538463,1.150879506396177,1.0668318327391384,-0.0018800955861680846,-0.004486426806400212,-0.006280176334756193,-0.007044469304992362,-0.005984566118956369,0.0007311450159944721,0,4,-3.8510198867872076,0.6285572688779121,0.0,1.0,-3.8510198867872076,-1.0889090714363827,0.0,0.0,-3.8510198867872076,-1.0889090714363827,0.0,0.0,3.1781980215094427,3.8510198867872076,-0.6285572688779121,0.0,0.0,0.0,0.0,-0.5171892399988947,-1.8101623399962279,-1.7690880538895681,True,0.81,1.033178509372447,4.0,480,2023-09-22 12:30:00-05:00,140190,True,1.118418802369618,1.0074622140606533,0.9926335742667026,1.5416343991443016,0.001437102795780364,0.0,3.0,1.0,3.8510198867872076,1.0889090714363827,4.93992895822359,-0.7675438596491229,28.239272503660562,3.1781980215094427,3.0985217479897074,4,,,2.528198021509443,0.0018800955861680846,0.004486426806400212,0.006280176334756193,0.007044469304992362,-0.0007311450159944721,1.0,0.0,0.007692307692307693,
3985,2023-09-25 15:00:00+00:00,2023-09-25 15:00:00+00:00,S,Short,14163.75,14192.704268188554,14076.887195434338,38.605690918072014,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-25 09:45:00-05:00_Short,140272,1.3599031321940105,-1.0,-1.025039486243572,-1.0,0.01726861120246356,1.251974312178608,-1.2347057009761444,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,1.0,0.01360544217687075,,1.0,,,,,,,1.0,1.0,1.0,14163.75,14111.25,0.65,True,,2023-09-25 15:00:00+00:00,38.605690918072014,14163.75,14111.25,1.3599031321940105,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-25 09:45:00-05:00_Short,1.6383594878337366,0.9267399267399268,0.05860805860805861,0.014652014652014652,0.9413919413919414,1.7678740718522137,1.6692802997964513,0.0044856565370021695,0.002601401571458828,0.003720435822482049,0.0013609530206086795,0.005823139879631345,0.006361497125945359,1,0,-0.39501948125635544,-2.5643887635658484,0.0,0.0,-0.39501948125635544,-2.5643887635658484,0.0,0.0,-1.6772138630392797,-2.5643887635658484,0.0,0.0,1.3599031321940105,0.39501948125635544,2.5643887635658484,1.0,0.0,1.0,0.0,0.25209676306664797,0.8823386707332914,0.8499371417602154,True,1.0,1.2327437039314917,2.0,330,2023-09-25 10:00:00-05:00,140272,True,1.3512688265927788,1.3314099237099455,1.3461422076420473,1.9380941632806568,0.001839033414986004,0.125,4.0,1.0,1.6772138630392797,2.5643887635658484,4.241602626605128,0.03436988543371522,38.605690918072014,-1.3599031321940105,-0.13599031321940105,0,,,0.7099031321940105,-0.0044856565370021695,-0.002601401571458828,-0.003720435822482049,-0.0013609530206086795,-0.006361497125945359,0.0,1.0,0.05860805860805861,
3988,2023-09-26 14:45:00+00:00,2023-09-26 14:45:00+00:00,L,Long,14051.0,14028.451752214603,14118.644743356184,30.064330380525316,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-26 09:30:00-05:00_Long,140363,0.8897587161072368,-1.0,-1.0321532744761457,-1.0,0.39914409694525627,1.1752576187832546,-0.7761135218379984,STOP,0,1,0,0,0,0,0,1,WRONG_DIRECTION,0.0,0.2535211267605634,,1.0,1.0,,,,,,1.0,1.0,1.0,14051.0,14024.25,0.65,True,,2023-09-26 14:45:00+00:00,30.064330380525316,14051.0,14024.25,0.8897587161072368,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-26 09:30:00-05:00_Long,0.6818711656148918,0.41,0.335,0.255,0.255,1.6631004039387605,2.131259277843986,-0.0014568453967238604,0.0002135535307516978,0.0019074103784515462,-0.00028459622909993154,-0.005379769236214305,-0.003129681387612271,0,1,-3.0434737392079314,-1.4635283554661092,0.0,0.0,-4.1411200058075135,-1.4635283554661092,0.0,0.0,-4.1411200058075135,-1.4635283554661092,0.0,0.0,0.8897587161072368,3.0434737392079314,1.4635283554661092,0.0,0.0,0.0,1.0,-0.21135909280009446,-0.7397568248004214,-1.745960715187208,True,0.72,1.3735641782708397,2.0,315,2023-09-26 09:45:00-05:00,140363,True,1.3997761733151235,1.5865977853575775,1.2535619294688407,1.6937581668138106,0.0018970514916468652,0.0,3.0,1.0,4.1411200058075135,1.4635283554661092,5.604648361273623,-0.3883495145631068,30.064330380525316,0.8897587161072368,-1.9957204847265124,1,,,0.23975871610723676,-0.0014568453967238604,0.0002135535307516978,0.001907410378451546,-0.00028459622909993154,-0.003129681387612271,0.0,1.0,0.255,
3989,2023-09-26 15:00:00+00:00,2023-09-26 15:00:00+00:00,RS,Short,14053.118566961948,14075.9580113341,13996.019956031569,30.45259249620208,DISPLACEMENT_FAILURE_REVERSAL,5656.0,A_MID_4_2023-09-26 09:30:00-05:00_Short,140364,0.6731774972050959,1.4281681476332253,1.3964248184967252,1.4281681476332253,1.997358876977366,0.0,1.997358876977366,TIME,0,0,1,1,0,1,1,0,CLEAN_WINNER,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,14027.5,14048.0,0.65,True,,2023-09-26 15:00:00+00:00,30.45259249620208,14027.5,14048.0,0.6731774972050959,0.65,True,,5656.0,A_MID_4_2023-09-26 09:30:00-05:00_Short,0.7716912772838904,0.6619718309859155,0.2535211267605634,0.08450704225352113,0.08450704225352113,1.1657463975990685,1.517175609813294,-0.0016724788271297308,-0.0031268876807731827,-0.0014592824601367127,0.0002317414478492097,-0.006234281463639246,-0.00021563343040587046,0,2,-3.333049559332548,-0.6731774972050959,0.0,0.0,-4.860013150553863,-0.6731774972050959,0.0,0.0,-4.860013150553863,-0.6731774972050959,0.0,0.0,0.6731774972050959,3.333049559332548,0.6731774972050959,0.0,0.0,0.0,0.0,-0.33378142390229926,-1.1682349836581667,-2.268537706519734,True,0.72,1.2067543262097773,2.0,330,2023-09-26 10:00:00-05:00,140364,True,1.403821366122822,1.6090584079536439,1.3535382908742706,1.690764410052184,0.001919153324374031,0.0,4.0,1.0,4.860013150553863,0.6731774972050959,5.533190647758959,-0.22540983606557377,30.45259249620208,0.6731774972050959,0.9030429840556164,1,,,0.023177497205095876,0.0016724788271297308,0.0031268876807731827,0.0014592824601367127,-0.0002317414478492097,0.00021563343040587046,1.0,0.0,0.2535211267605634,0.0
3990,2023-09-26 17:30:00+00:00,2023-09-26 17:30:00+00:00,S,Short,14018.096818551756,14042.360046494878,13945.307134722389,32.3509705908303,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-26 12:15:00-05:00_Short,140374,1.6073706306276667,1.5083243926795975,1.4784437848025436,1.5083243926795975,1.786523155672858,0.2123864747231612,1.5741366809496968,TIME,0,0,1,1,0,1,1,0,CLEAN_WINNER,0.0,0.8937488361186775,1.0,,1.0,1.0,1.0,4.0,,,,,,13993.5,14045.5,0.65,True,,2023-09-26 17:30:00+00:00,32.3509705908303,13993.5,14045.5,1.6073706306276667,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-26 12:15:00-05:00_Short,0.8886904928951042,0.6686046511627907,0.22093023255813954,0.11046511627906977,0.11046511627906977,1.3291718676344166,1.0339250023163775,-0.002050312895576667,-0.004765122150705903,-0.0037022533907656863,-0.00396818335498339,-0.0031699672317994088,0.0006700740038935171,0,2,-2.2565010776119165,0.3477484537415625,0.0,1.0,-4.180709188315229,0.3477484537415625,0.0,1.0,-5.625797207196833,0.3477484537415625,0.0,1.0,1.6073706306276667,2.2565010776119165,-0.3477484537415625,0.0,0.0,0.0,0.0,-0.3364439944190423,-1.1775539804666202,-1.9614444453757427,True,0.81,1.034208838467038,4.0,480,2023-09-26 12:30:00-05:00,140374,True,1.0870359072514026,0.9396935994438667,1.028755842318789,1.5139913774669498,0.0015108195993406412,0.0,6.0,1.0,5.625797207196833,0.14682712491310418,5.772624332109937,-0.6511627906976745,32.3509705908303,1.6073706306276667,1.7310145252913334,1,,,0.9573706306276667,0.002050312895576667,0.004765122150705903,0.0037022533907656863,0.00396818335498339,-0.0006700740038935171,1.0,0.0,0.22093023255813954,
3993,2023-09-27 18:30:00+00:00,2023-09-27 18:30:00+00:00,L,Long,13961.834360442312,13932.934350219066,14048.53439111205,38.53334696432854,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-27 13:15:00-05:00_Long,140470,3.153113071451493,3.0,2.9749135036839243,3.0,4.9192245421192675,0.0,4.9192245421192675,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,14024.0,13902.5,0.65,True,,2023-09-27 18:30:00+00:00,38.53334696432854,14024.0,13902.5,3.153113071451493,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-27 13:15:00-05:00_Long,1.7582173711180134,0.9217687074829932,0.0782312925170068,0.0,0.9217687074829932,1.9074387716188042,1.829022448491475,0.004836456131551703,0.009501871580765986,0.008739435353353642,0.009574544669210372,0.004692481283805616,0.0001934961545866365,2,0,1.466262457094727,-4.035465700499647,1.0,0.0,-0.7915222113520207,-4.035465700499647,0.0,0.0,-1.673874840400175,-4.035465700499647,0.0,0.0,3.1531130714514926,-1.466262457094727,4.035465700499647,1.0,0.0,0.0,0.0,0.5593532858526571,1.9577365004842053,1.5008823661964124,True,1.0,1.1371669507539348,4.0,540,2023-09-27 13:30:00-05:00,140470,True,1.0164356265995895,1.0640134644404213,0.9658841738937056,1.751790125549345,0.002111639382761336,0.125,4.0,1.0,1.673874840400175,4.035465700499647,5.709340540899822,0.7526717557251908,38.53334696432854,3.1531130714514926,3.198528280299559,2,,,2.503113071451493,0.004836456131551703,0.009501871580765986,0.008739435353353642,0.009574544669210372,0.0001934961545866365,1.0,0.0,0.0,
3995,2023-09-28 14:45:00+00:00,2023-09-28 14:45:00+00:00,L,Long,14043.992409514429,14015.853307538946,14128.40971544088,37.51880263397763,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-28 09:30:00-05:00_Long,140547,0.7196391703489056,3.0,2.9742351408146686,3.0,4.309220336570123,0.17741893535829992,4.131801401211823,TARGET,1,0,1,1,1,1,1,0,CLEAN_WINNER,1.0,0.9604561622619502,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,,,,14063.25,14036.25,0.65,True,,2023-09-28 14:45:00+00:00,37.51880263397763,14063.25,14036.25,0.7196391703489056,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-28 09:30:00-05:00_Long,0.6663325651378755,0.6451612903225806,0.1870967741935484,0.16774193548387098,0.8129032258064516,1.0328154759637072,1.897014701470147,0.0017986892719761283,0.003926257740973993,0.0019235907026449173,0.002602170852121777,0.006206847207813171,-0.0003250592333690072,2,0,0.19989976954136265,-3.271692894826969,1.0,0.0,0.09328655911930257,-3.271692894826969,1.0,0.0,0.09328655911930257,-3.271692894826969,1.0,0.0,0.7196391703489056,-0.19989976954136265,3.271692894826969,0.0,0.0,0.0,0.0,0.3129411842437745,1.0952941448532107,1.4167257415697063,True,0.91,1.2992001911730116,2.0,315,2023-09-28 09:45:00-05:00,140547,True,1.434836123596892,1.6218534635455892,1.341827203046397,1.800384994830213,0.002496439796507907,0.0,5.0,1.0,0.1932364438899839,3.271692894826969,3.464929338716953,0.6681481481481482,37.518802633977636,0.7196391703489056,3.005159868771819,3,,,0.06963917034890554,0.0017986892719761285,0.003926257740973993,0.001923590702644917,0.002602170852121777,-0.0003250592333690072,1.0,0.0,0.16774193548387098,
3996,2023-09-28 17:45:00+00:00,2023-09-28 17:45:00+00:00,S,Short,14133.0,14162.44959065623,14044.651228031307,39.26612087497366,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-28 12:30:00-05:00_Short,140559,1.0823579985230336,-1.0,-1.0246183387899361,-1.0,0.5857466815536525,1.137537033741876,-0.5517903521882235,STOP,0,1,0,0,0,0,1,0,IMMEDIATE_EXPANSION,1.0,0.3399014778325123,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,14133.0,14175.5,0.65,True,,2023-09-28 17:45:00+00:00,39.26612087497366,14133.0,14175.5,1.0823579985230336,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-28 12:30:00-05:00_Short,0.31834058780089225,0.4424778761061947,0.49557522123893805,0.061946902654867256,0.504424778761062,0.7194497284300165,0.569555968647592,0.0009384018838860531,-0.001712903282770295,-0.002998130577404723,-0.002875033071699451,-0.004069552349241556,0.00358722139332468,1,0,-2.470322961334924,-0.5029781287254097,0.0,0.0,-2.470322961334924,-4.84514374632958,0.0,0.0,-2.470322961334924,-4.902445052133741,0.0,0.0,1.0823579985230336,2.470322961334924,0.5029781287254097,0.0,0.0,1.0,0.0,-0.11719484058998142,-0.41018194206493497,0.5241105919448614,False,0.88,1.0291121928880178,4.0,495,2023-09-28 12:45:00-05:00,140559,True,1.101458433791087,1.0772645491182193,0.986855822182766,1.497552195193441,0.0019028253887948673,0.125,3.0,1.0,2.470322961334924,4.902445052133741,7.372768013468664,-0.7272727272727273,39.26612087497366,1.0823579985230336,2.0373797619257106,3,,,0.4323579985230336,-0.0009384018838860531,0.0017129032827702952,0.002998130577404723,0.002875033071699451,-0.00358722139332468,1.0,0.0,0.49557522123893805,
3998,2023-09-29 15:30:00+00:00,2023-09-29 15:30:00+00:00,S,Short,14231.30949010372,14256.020184024235,14157.177408342175,32.94759189401885,MOMENTUM_DISPLACEMENT,,MOMENTUM_DISPLACEMENT_2023-09-29 10:15:00-05:00_Short,140642,1.7983104862591175,0.9129444189744564,0.8836048948667138,0.9129444189744564,1.6616081375858198,0.6855537910335897,0.9760543465522301,TIME,0,0,1,0,0,0,1,0,IMMEDIATE_EXPANSION,0.0,0.7079222431675902,1.0,3.0,1.0,1.0,1.0,1.0,,,3.0,3.0,,14215.0,14274.25,0.65,True,,2023-09-29 15:30:00+00:00,32.94759189401885,14215.0,14274.25,1.7983104862591175,0.65,True,,,MOMENTUM_DISPLACEMENT_2023-09-29 10:15:00-05:00_Short,0.6373758685475354,0.45161290322580644,0.1881720430107527,0.3602150537634409,0.3602150537634409,1.4113322803552568,1.836932643019566,-0.0015102026481227382,-0.0032779988430592377,-0.004150831041911163,-0.005004724740139244,-0.004255468189061862,0.00026026731524075863,0,4,-3.892545482915305,0.59184902079414,0.0,1.0,-3.892545482915305,-0.3718025899860623,0.0,0.0,-3.892545482915305,-0.3718025899860623,0.0,0.0,1.7983104862591177,3.892545482915305,-0.59184902079414,0.0,0.0,0.0,0.0,-0.35363539180917203,-1.2377238713320193,-1.2448246104078002,True,0.71,1.1410938134618667,3.0,360,2023-09-29 10:30:00-05:00,140642,True,1.2621053904969055,1.3582176246429623,1.3781356205350728,1.725937875202442,0.0018732447444194296,0.125,4.0,1.0,3.892545482915305,2.299105811546467,6.1916512944617725,-0.5132275132275133,32.94759189401885,1.7983104862591177,1.4720347440264507,4,,,1.1483104862591174,0.0015102026481227382,0.0032779988430592377,0.004150831041911163,0.005004724740139244,-0.00026026731524075863,1.0,0.0,0.1881720430107527,
