seq_id,seq_type,direction,leg_id,pullback_id,setup_i,setup_ts,reaction_i,reaction_strength,failed,leg_distance_atr,pullback_depth_pct,prior_swing_holds
SEQ-0000170,C1,BULL,LEG-0000422,PB-0000170,6702,2017-10-08 17:53:00-05:00,6703.0,1.0,False,11.76,0.47619047619047616,True
SEQ-0000171,R1,BEAR,LEG-0000423,PB-0000171,6714,2017-10-08 18:05:00-05:00,6716.0,1.3333333333333333,True,5.333333333333333,0.375,True
SEQ-0000172,R1,BULL,LEG-0000426,PB-0000172,6730,2017-10-08 18:22:00-05:00,6731.0,0.9333333333333333,False,6.72,0.4166666666666667,True
SEQ-0000173,R1,BULL,LEG-0000428,PB-0000173,6763,2017-10-08 18:56:00-05:00,6764.0,0.875,False,8.4,0.3333333333333333,True
SEQ-0000174,C1,BULL,LEG-0000429,PB-0000174,6778,2017-10-08 19:11:00-05:00,6779.0,2.4705882352941178,False,4.666666666666666,0.6666666666666666,True
SEQ-0000175,C1,BULL,LEG-0000430,PB-0000175,6802,2017-10-08 19:35:00-05:00,6804.0,0.5,False,7.466666666666667,0.75,True
SEQ-0000176,C1,BULL,LEG-0000432,PB-0000176,6823,2017-10-08 19:56:00-05:00,6825.0,1.8666666666666667,True,7.933333333333334,0.23529411764705882,True
SEQ-0000177,R1,BULL,LEG-0000433,PB-0000177,6862,2017-10-08 20:35:00-05:00,6863.0,0.5833333333333334,False,5.6875,0.46153846153846156,True
SEQ-0000178,C1,BEAR,LEG-0000438,PB-0000178,6957,2017-10-08 22:12:00-05:00,6958.0,0.875,False,8.814814814814815,0.6470588235294118,True
SEQ-0000179,R1,BULL,LEG-0000440,PB-0000179,6985,2017-10-08 22:41:00-05:00,6989.0,2.3333333333333335,True,9.058823529411766,0.6363636363636364,True
SEQ-0000180,R1,BEAR,LEG-0000443,PB-0000180,7003,2017-10-08 23:00:00-05:00,7004.0,1.4,False,6.461538461538462,0.6666666666666666,True
SEQ-0000181,R1,BEAR,LEG-0000446,PB-0000181,7045,2017-10-08 23:49:00-05:00,,0.0,True,5.6,0.75,True
SEQ-0000182,R1,BEAR,LEG-0000449,PB-0000182,7114,2017-10-09 01:02:00-05:00,7115.0,2.2105263157894735,False,4.666666666666667,1.0,True
SEQ-0000183,R1,BULL,LEG-0000458,PB-0000183,7236,2017-10-09 03:05:00-05:00,7237.0,1.037037037037037,False,6.125,0.9047619047619048,True
SEQ-0000184,R1,BULL,LEG-0000459,PB-0000184,7236,2017-10-09 03:05:00-05:00,7237.0,1.037037037037037,False,7.74468085106383,0.9230769230769231,True
SEQ-0000185,R1,BULL,LEG-0000462,PB-0000185,7314,2017-10-09 04:24:00-05:00,7316.0,0.6363636363636364,False,7.2592592592592595,0.7857142857142857,True
SEQ-0000186,C1,BULL,LEG-0000468,PB-0000186,7335,2017-10-09 04:45:00-05:00,7337.0,1.2173913043478262,False,11.666666666666666,1.0,True
SEQ-0000187,C1,BULL,LEG-0000469,PB-0000187,7408,2017-10-09 05:58:00-05:00,7409.0,0.7368421052631579,False,7.7,0.6363636363636364,True
SEQ-0000188,R1,BULL,LEG-0000474,PB-0000188,7428,2017-10-09 06:18:00-05:00,7432.0,1.75,True,5.25,0.5,True
SEQ-0000189,C1,BULL,LEG-0000475,PB-0000189,7447,2017-10-09 06:39:00-05:00,7448.0,1.3125,False,7.0,0.8461538461538461,True
SEQ-0000190,C1,BULL,LEG-0000476,PB-0000190,7469,2017-10-09 07:01:00-05:00,7470.0,0.5599999999999999,False,7.0,0.5833333333333334,True
SEQ-0000191,R1,BEAR,LEG-0000489,PB-0000191,7607,2017-10-09 09:19:00-05:00,7610.0,0.5343511450381679,True,4.526315789473684,0.46511627906976744,True
SEQ-0000192,C1,BEAR,LEG-0000490,PB-0000192,7673,2017-10-09 10:25:00-05:00,7675.0,0.8115942028985507,False,2.8925619834710745,0.8,True
SEQ-0000193,C1,BEAR,LEG-0000491,PB-0000193,7696,2017-10-09 10:48:00-05:00,7698.0,0.23728813559322035,False,6.109090909090909,1.0,True
SEQ-0000194,R1,BULL,LEG-0000492,PB-0000194,7736,2017-10-09 11:28:00-05:00,7738.0,1.2727272727272727,False,4.2682926829268295,0.84,True
SEQ-0000195,R1,BEAR,LEG-0000495,PB-0000195,7723,2017-10-09 11:15:00-05:00,7724.0,0.25,False,3.563636363636364,0.7142857142857143,True
SEQ-0000196,C1,BEAR,LEG-0000496,PB-0000196,7734,2017-10-09 11:26:00-05:00,7735.0,0.7777777777777778,False,3.9622641509433962,0.4666666666666667,True
SEQ-0000197,C1,BEAR,LEG-0000497,PB-0000197,7742,2017-10-09 11:34:00-05:00,7743.0,0.48275862068965514,False,3.033333333333333,0.7692307692307693,True
SEQ-0000198,R1,BEAR,LEG-0000502,PB-0000198,7837,2017-10-09 13:09:00-05:00,7838.0,0.2222222222222222,False,4.439024390243903,0.8461538461538461,True
SEQ-0000199,C1,BEAR,LEG-0000503,PB-0000199,7852,2017-10-09 13:24:00-05:00,7854.0,0.345679012345679,False,5.7105263157894735,0.7096774193548387,True
SEQ-0000200,C1,BEAR,LEG-0000504,PB-0000200,7876,2017-10-09 13:48:00-05:00,7877.0,1.3023255813953487,False,4.355555555555555,0.8571428571428571,True
SEQ-0000201,C1,BEAR,LEG-0000505,PB-0000201,7955,2017-10-09 15:07:00-05:00,7957.0,0.3943661971830986,False,7.981308411214953,0.7049180327868853,True
SEQ-0000202,R1,BULL,LEG-0000507,PB-0000202,7978,2017-10-09 15:45:00-05:00,7979.0,0.5599999999999999,False,11.88679245283019,0.4444444444444444,True
SEQ-0000203,C1,BULL,LEG-0000516,PB-0000203,8116,2017-10-09 19:17:00-05:00,8119.0,1.4,False,4.8125,0.6363636363636364,True
SEQ-0000204,C1,BULL,LEG-0000517,PB-0000204,8192,2017-10-09 20:34:00-05:00,8193.0,1.3548387096774193,False,7.777777777777778,0.4,True
SEQ-0000205,C1,BULL,LEG-0000518,PB-0000205,8192,2017-10-09 20:34:00-05:00,8193.0,1.3548387096774193,False,15.4,0.5454545454545454,True
SEQ-0000206,R1,BEAR,LEG-0000520,PB-0000206,8207,2017-10-09 20:49:00-05:00,8208.0,0.5,False,5.764705882352942,0.8571428571428571,True
SEQ-0000207,C1,BEAR,LEG-0000521,PB-0000207,8218,2017-10-09 21:00:00-05:00,8219.0,1.6153846153846154,False,4.869565217391305,0.25,True
SEQ-0000208,C1,BEAR,LEG-0000522,PB-0000208,8284,2017-10-09 22:06:00-05:00,8285.0,2.333333333333333,False,7.538461538461538,0.7857142857142857,True
SEQ-0000209,R1,BULL,LEG-0000524,PB-0000209,8262,2017-10-09 21:44:00-05:00,,0.0,True,6.0,1.0,True
SEQ-0000210,R1,BULL,LEG-0000528,PB-0000210,8297,2017-10-09 22:19:00-05:00,8298.0,1.4736842105263157,False,5.764705882352942,0.5714285714285714,True
SEQ-0000211,R1,BULL,LEG-0000529,PB-0000211,8297,2017-10-09 22:19:00-05:00,8298.0,1.4736842105263157,False,5.6,1.0,True
SEQ-0000212,R1,BEAR,LEG-0000530,PB-0000212,8306,2017-10-09 22:28:00-05:00,8308.0,1.75,True,6.588235294117648,0.875,True
SEQ-0000213,C1,BULL,LEG-0000531,PB-0000213,8360,2017-10-09 23:40:00-05:00,8363.0,1.4,False,5.764705882352942,1.0,True
SEQ-0000214,R1,BULL,LEG-0000537,PB-0000214,8398,2017-10-10 00:22:00-05:00,8400.0,2.5454545454545454,False,5.157894736842105,0.42857142857142855,True
SEQ-0000215,R1,BULL,LEG-0000538,PB-0000215,8398,2017-10-10 00:22:00-05:00,8400.0,2.5454545454545454,False,10.769230769230768,0.6,True
SEQ-0000216,R1,BULL,LEG-0000543,PB-0000216,8452,2017-10-10 01:16:00-05:00,8453.0,1.3333333333333333,False,4.666666666666667,0.875,True
SEQ-0000217,R1,BULL,LEG-0000546,PB-0000217,8471,2017-10-10 01:35:00-05:00,8474.0,1.1666666666666667,True,5.7272727272727275,0.7777777777777778,True
SEQ-0000218,C1,BULL,LEG-0000547,PB-0000218,8525,2017-10-10 02:29:00-05:00,8527.0,1.5555555555555556,True,5.6,0.9444444444444444,True
SEQ-0000219,R1,BEAR,LEG-0000548,PB-0000219,8531,2017-10-10 02:35:00-05:00,8532.0,0.48275862068965514,False,7.724137931034482,0.75,True
SEQ-0000220,C1,BEAR,LEG-0000549,PB-0000220,8557,2017-10-10 03:01:00-05:00,8558.0,1.2173913043478262,False,4.666666666666666,1.0,True
SEQ-0000221,C1,BEAR,LEG-0000550,PB-0000221,8559,2017-10-10 03:03:00-05:00,8560.0,1.0769230769230769,False,4.869565217391305,0.625,True
SEQ-0000222,R1,BULL,LEG-0000553,PB-0000222,8646,2017-10-10 04:31:00-05:00,8648.0,3.230769230769231,True,3.294117647058824,0.625,True
SEQ-0000223,R1,BULL,LEG-0000555,PB-0000223,8646,2017-10-10 04:31:00-05:00,8648.0,3.230769230769231,True,8.296296296296296,0.625,True
SEQ-0000224,C1,BULL,LEG-0000557,PB-0000224,8662,2017-10-10 04:47:00-05:00,8663.0,0.3333333333333333,False,6.553191489361702,0.5454545454545454,True
SEQ-0000225,R1,BEAR,LEG-0000561,PB-0000225,8745,2017-10-10 06:11:00-05:00,8746.0,0.7,False,5.870967741935483,0.38461538461538464,True
SEQ-0000226,R1,BEAR,LEG-0000562,PB-0000226,8745,2017-10-10 06:11:00-05:00,8746.0,0.7,False,3.0,1.0,True
SEQ-0000227,R1,BULL,LEG-0000567,PB-0000227,8791,2017-10-10 06:57:00-05:00,8792.0,1.1199999999999999,False,3.8888888888888884,1.0,True
SEQ-0000228,C1,BULL,LEG-0000568,PB-0000228,8811,2017-10-10 07:17:00-05:00,8812.0,0.48275862068965514,False,5.090909090909091,0.75,True
SEQ-0000229,C1,BULL,LEG-0000569,PB-0000229,8829,2017-10-10 07:35:00-05:00,8830.0,0.3181818181818182,False,4.7727272727272725,0.8,True
SEQ-0000230,C1,BEAR,LEG-0000576,PB-0000230,8927,2017-10-10 09:13:00-05:00,8929.0,1.5891891891891894,True,8.463276836158192,0.2523364485981308,True
SEQ-0000231,C1,BEAR,LEG-0000577,PB-0000231,8962,2017-10-10 09:48:00-05:00,8964.0,0.21875,False,9.47787610619469,0.4444444444444444,True
SEQ-0000232,R1,BEAR,LEG-0000579,PB-0000232,8993,2017-10-10 10:19:00-05:00,8994.0,0.5185185185185186,False,3.8783783783783785,0.975609756097561,True
SEQ-0000233,C1,BEAR,LEG-0000581,PB-0000233,9009,2017-10-10 10:35:00-05:00,9010.0,0.2727272727272727,False,4.986301369863013,0.6730769230769231,True
SEQ-0000234,C1,BEAR,LEG-0000582,PB-0000234,9096,2017-10-10 12:02:00-05:00,9097.0,1.5384615384615385,False,5.986206896551724,0.8709677419354839,True
SEQ-0000235,R1,BULL,LEG-0000585,PB-0000235,9088,2017-10-10 11:54:00-05:00,9089.0,0.44680851063829785,False,4.018518518518518,0.5483870967741935,True
SEQ-0000236,C1,BULL,LEG-0000586,PB-0000236,9131,2017-10-10 12:37:00-05:00,9132.0,2.5454545454545454,False,2.905660377358491,0.8636363636363636,True
SEQ-0000237,R1,BEAR,LEG-0000588,PB-0000237,9195,2017-10-10 13:41:00-05:00,9196.0,0.6885245901639345,False,2.554744525547445,0.76,True
SEQ-0000238,R1,BULL,LEG-0000593,PB-0000238,9190,2017-10-10 13:36:00-05:00,9191.0,0.2058823529411765,False,5.223880597014926,0.48,True
SEQ-0000239,C1,BULL,LEG-0000594,PB-0000239,9201,2017-10-10 13:47:00-05:00,9202.0,0.48275862068965514,False,3.3703703703703702,0.46153846153846156,True
SEQ-0000240,C1,BULL,LEG-0000595,PB-0000240,9213,2017-10-10 13:59:00-05:00,9214.0,1.25,False,3.0545454545454547,0.8333333333333334,True
SEQ-0000241,C1,BULL,LEG-0000596,PB-0000241,9256,2017-10-10 14:42:00-05:00,9257.0,0.5526315789473684,False,6.520547945205479,0.7647058823529411,True
SEQ-0000242,R1,BULL,LEG-0000599,PB-0000242,9321,2017-10-10 17:02:00-05:00,9323.0,0.8,False,3.536842105263158,0.4166666666666667,True
SEQ-0000243,R1,BULL,LEG-0000600,PB-0000243,9321,2017-10-10 17:02:00-05:00,9323.0,0.8,False,4.554216867469879,0.8148148148148148,True
SEQ-0000244,C1,BEAR,LEG-0000604,PB-0000244,9360,2017-10-10 17:42:00-05:00,9361.0,0.7777777777777777,False,5.6,0.6875,True
SEQ-0000245,C1,BULL,LEG-0000605,PB-0000245,9377,2017-10-10 18:04:00-05:00,9378.0,1.1666666666666667,False,7.411764705882353,0.7777777777777778,True
SEQ-0000246,R1,BULL,LEG-0000608,PB-0000246,9442,2017-10-10 19:15:00-05:00,9443.0,0.5833333333333334,False,9.545454545454545,0.7333333333333333,True
SEQ-0000247,R1,BULL,LEG-0000612,PB-0000247,9487,2017-10-10 20:00:00-05:00,9490.0,2.0,True,8.0,0.25,True
SEQ-0000248,R1,BULL,LEG-0000613,PB-0000248,9496,2017-10-10 20:09:00-05:00,9500.0,1.1666666666666667,True,7.636363636363637,0.3333333333333333,True
SEQ-0000249,C1,BULL,LEG-0000614,PB-0000249,9528,2017-10-10 20:41:00-05:00,9529.0,0.823529411764706,False,5.384615384615384,0.9,True
SEQ-0000250,R1,BULL,LEG-0000623,PB-0000250,9705,2017-10-10 23:58:00-05:00,,0.0,True,6.588235294117648,0.625,True
SEQ-0000251,R1,BULL,LEG-0000624,PB-0000251,9705,2017-10-10 23:58:00-05:00,,0.0,True,10.769230769230768,0.7,True
SEQ-0000252,R1,BEAR,LEG-0000625,PB-0000252,9689,2017-10-10 23:41:00-05:00,9690.0,4.0,False,21.0,0.8333333333333334,True
SEQ-0000253,R1,BEAR,LEG-0000628,PB-0000253,9721,2017-10-11 00:21:00-05:00,9722.0,1.75,False,4.9411764705882355,0.5,True
SEQ-0000254,C1,BEAR,LEG-0000629,PB-0000254,9739,2017-10-11 00:41:00-05:00,9741.0,2.0,False,6.363636363636364,1.0,True
SEQ-0000255,C1,BEAR,LEG-0000630,PB-0000255,9761,2017-10-11 01:03:00-05:00,9764.0,0.4666666666666667,False,6.7407407407407405,0.6923076923076923,True
SEQ-0000256,R1,BEAR,LEG-0000632,PB-0000256,9786,2017-10-11 01:31:00-05:00,9787.0,0.875,False,4.666666666666667,0.8,True
SEQ-0000257,R1,BEAR,LEG-0000633,PB-0000257,9812,2017-10-11 01:58:00-05:00,9814.0,1.5555555555555554,False,16.0,0.75,True
SEQ-0000258,R1,BEAR,LEG-0000635,PB-0000258,9828,2017-10-11 02:14:00-05:00,9829.0,0.8,False,2.5454545454545454,0.5,True
SEQ-0000259,R1,BEAR,LEG-0000636,PB-0000259,9847,2017-10-11 02:33:00-05:00,9849.0,1.0769230769230769,False,8.296296296296296,0.5625,True
SEQ-0000260,C1,BEAR,LEG-0000637,PB-0000260,9899,2017-10-11 03:25:00-05:00,9900.0,1.2173913043478262,False,8.790697674418604,0.8518518518518519,True
SEQ-0000261,R1,BEAR,LEG-0000640,PB-0000261,9930,2017-10-11 03:56:00-05:00,9932.0,0.7777777777777777,True,5.6,0.9,True
SEQ-0000262,R1,BULL,LEG-0000645,PB-0000262,10002,2017-10-11 05:09:00-05:00,10003.0,2.2399999999999998,False,10.181818181818182,0.375,True
SEQ-0000263,C1,BULL,LEG-0000646,PB-0000263,10076,2017-10-11 06:24:00-05:00,10078.0,1.2727272727272727,True,7.636363636363636,0.8333333333333334,True
SEQ-0000264,R1,BEAR,LEG-0000649,PB-0000264,10063,2017-10-11 06:11:00-05:00,10064.0,0.5384615384615384,False,6.222222222222222,0.75,True
SEQ-0000265,C1,BEAR,LEG-0000650,PB-0000265,10162,2017-10-11 07:50:00-05:00,10165.0,1.0769230769230769,True,8.084507042253522,0.7804878048780488,True
SEQ-0000266,R1,BULL,LEG-0000652,PB-0000266,10139,2017-10-11 07:27:00-05:00,10140.0,0.717948717948718,False,8.702702702702704,0.391304347826087,True
SEQ-0000267,C1,BULL,LEG-0000653,PB-0000267,10157,2017-10-11 07:45:00-05:00,10158.0,0.3181818181818182,False,5.352941176470589,1.0,True
SEQ-0000268,R1,BULL,LEG-0000660,PB-0000268,10250,2017-10-11 09:18:00-05:00,10252.0,0.717948717948718,False,8.352941176470589,0.39436619718309857,True
SEQ-0000269,R1,BEAR,LEG-0000662,PB-0000269,10302,2017-10-11 10:10:00-05:00,10303.0,0.1473684210526316,False,3.853211009174312,0.8666666666666667,True
SEQ-0000270,R1,BEAR,LEG-0000665,PB-0000270,10384,2017-10-11 11:32:00-05:00,10385.0,0.4912280701754386,False,5.544554455445544,1.0,True
SEQ-0000271,R1,BULL,LEG-0000666,PB-0000271,10365,2017-10-11 11:13:00-05:00,10366.0,0.2456140350877193,False,3.1733333333333333,0.35294117647058826,True
SEQ-0000272,R1,BULL,LEG-0000667,PB-0000272,10365,2017-10-11 11:13:00-05:00,10366.0,0.2456140350877193,False,4.581818181818182,0.7222222222222222,True
SEQ-0000273,C1,BULL,LEG-0000668,PB-0000273,10441,2017-10-11 12:29:00-05:00,10442.0,0.5090909090909091,False,4.175438596491229,1.0,True
SEQ-0000274,R1,BULL,LEG-0000683,PB-0000274,10523,2017-10-11 13:51:00-05:00,10524.0,0.7000000000000001,False,3.966666666666667,0.5882352941176471,True
SEQ-0000275,C1,BULL,LEG-0000684,PB-0000275,10579,2017-10-11 14:47:00-05:00,10580.0,0.3684210526315789,False,8.070588235294117,0.4489795918367347,True
SEQ-0000276,C1,BULL,LEG-0000686,PB-0000276,10596,2017-10-11 15:04:00-05:00,10597.0,0.17073170731707318,False,4.295454545454546,0.7037037037037037,True
SEQ-0000277,C1,BEAR,LEG-0000696,PB-0000277,10743,2017-10-11 18:59:00-05:00,10744.0,3.5,False,5.25,0.5,True
SEQ-0000278,C1,BEAR,LEG-0000697,PB-0000278,10751,2017-10-11 19:07:00-05:00,10752.0,0.5384615384615384,False,4.869565217391305,0.875,True
SEQ-0000279,C1,BEAR,LEG-0000698,PB-0000279,10778,2017-10-11 19:35:00-05:00,10780.0,2.0,False,6.5,0.9230769230769231,True
SEQ-0000280,C1,BEAR,LEG-0000700,PB-0000280,10837,2017-10-11 20:37:00-05:00,10839.0,0.6363636363636364,False,8.4,0.75,True
SEQ-0000281,R1,BULL,LEG-0000702,PB-0000281,10848,2017-10-11 20:48:00-05:00,10849.0,0.7,False,8.555555555555555,0.7272727272727273,True
SEQ-0000282,R1,BULL,LEG-0000705,PB-0000282,10880,2017-10-11 21:20:00-05:00,10881.0,1.8666666666666667,False,7.636363636363637,0.4166666666666667,True
SEQ-0000283,C1,BULL,LEG-0000707,PB-0000283,10915,2017-10-11 21:57:00-05:00,10917.0,0.823529411764706,False,8.4,0.7777777777777778,True
SEQ-0000284,R1,BULL,LEG-0000710,PB-0000284,10938,2017-10-11 22:25:00-05:00,10941.0,1.2727272727272727,False,7.777777777777777,0.6,True
SEQ-0000285,R1,BEAR,LEG-0000713,PB-0000285,10981,2017-10-11 23:20:00-05:00,,0.0,True,6.222222222222221,0.75,True
SEQ-0000286,C1,BEAR,LEG-0000714,PB-0000286,11016,2017-10-12 00:03:00-05:00,11019.0,1.1666666666666667,False,6.222222222222221,1.0,True
SEQ-0000287,C1,BEAR,LEG-0000715,PB-0000287,11022,2017-10-12 00:09:00-05:00,11026.0,1.0,False,4.666666666666667,1.0,True
SEQ-0000288,R1,BULL,LEG-0000718,PB-0000288,11072,2017-10-12 01:02:00-05:00,11073.0,0.7,False,5.894736842105263,1.0,True
SEQ-0000289,R1,BULL,LEG-0000720,PB-0000289,11087,2017-10-12 01:17:00-05:00,11090.0,0.7,True,8.0,0.3333333333333333,True
SEQ-0000290,C1,BEAR,LEG-0000725,PB-0000290,11139,2017-10-12 02:11:00-05:00,11140.0,0.42424242424242425,False,3.36,0.6666666666666666,True
SEQ-0000291,C1,BEAR,LEG-0000727,PB-0000291,11148,2017-10-12 02:20:00-05:00,11149.0,0.5833333333333334,False,3.393939393939394,0.5,True
SEQ-0000292,R1,BEAR,LEG-0000728,PB-0000292,11148,2017-10-12 02:20:00-05:00,11149.0,0.5833333333333334,False,4.083333333333334,0.8571428571428571,True
SEQ-0000293,C1,BEAR,LEG-0000729,PB-0000293,11173,2017-10-12 02:45:00-05:00,11174.0,0.5185185185185185,False,8.0,0.5,True
SEQ-0000294,C1,BEAR,LEG-0000731,PB-0000294,11194,2017-10-12 03:06:00-05:00,11195.0,0.7,False,4.846153846153846,0.8888888888888888,True
SEQ-0000295,R1,BULL,LEG-0000734,PB-0000295,11276,2017-10-12 04:29:00-05:00,11278.0,2.333333333333333,False,9.333333333333332,0.5833333333333334,True
SEQ-0000296,C1,BULL,LEG-0000736,PB-0000296,11292,2017-10-12 04:45:00-05:00,11294.0,0.4375,False,7.411764705882353,0.3888888888888889,True
SEQ-0000297,R1,BEAR,LEG-0000739,PB-0000297,11372,2017-10-12 06:07:00-05:00,11374.0,1.1199999999999999,False,8.23529411764706,0.85,True
SEQ-0000298,C1,BEAR,LEG-0000740,PB-0000298,11444,2017-10-12 07:19:00-05:00,11446.0,0.38888888888888884,True,7.803278688524591,0.5882352941176471,True
SEQ-0000299,C1,BULL,LEG-0000752,PB-0000299,11546,2017-10-12 09:01:00-05:00,11547.0,1.25,False,5.355704697986577,0.6842105263157895,True
SEQ-0000300,C1,BULL,LEG-0000753,PB-0000300,11556,2017-10-12 09:11:00-05:00,11557.0,0.5268817204301075,False,3.311827956989247,0.4772727272727273,True
SEQ-0000301,C1,BULL,LEG-0000754,PB-0000301,11600,2017-10-12 09:55:00-05:00,11601.0,0.2947368421052632,False,7.84,0.48214285714285715,True
SEQ-0000302,R1,BULL,LEG-0000758,PB-0000302,11628,2017-10-12 10:23:00-05:00,11629.0,1.135135135135135,False,5.818181818181818,0.5625,True
SEQ-0000303,C1,BULL,LEG-0000759,PB-0000303,11703,2017-10-12 11:38:00-05:00,11704.0,0.9333333333333333,False,4.48,0.4166666666666667,True
SEQ-0000304,C1,BULL,LEG-0000760,PB-0000304,11711,2017-10-12 11:46:00-05:00,11712.0,0.7000000000000001,False,5.0256410256410255,0.5357142857142857,True
SEQ-0000305,R1,BEAR,LEG-0000763,PB-0000305,11762,2017-10-12 12:37:00-05:00,11763.0,0.21538461538461537,False,5.694915254237288,0.75,True
SEQ-0000306,R1,BULL,LEG-0000765,PB-0000306,11795,2017-10-12 13:10:00-05:00,11796.0,0.6461538461538461,False,7.660377358490567,0.8620689655172413,True
SEQ-0000307,C1,BEAR,LEG-0000768,PB-0000307,11792,2017-10-12 13:07:00-05:00,11793.0,0.4375,False,4.983050847457627,0.7142857142857143,True
SEQ-0000308,C1,BEAR,LEG-0000769,PB-0000308,11792,2017-10-12 13:07:00-05:00,11793.0,0.4375,False,4.967741935483871,0.7272727272727273,True
SEQ-0000309,C1,BEAR,LEG-0000771,PB-0000309,11801,2017-10-12 13:16:00-05:00,11802.0,0.918032786885246,False,4.444444444444445,0.65,True
SEQ-0000310,C1,BEAR,LEG-0000772,PB-0000310,11822,2017-10-12 13:37:00-05:00,11826.0,2.3902439024390247,True,4.333333333333333,0.46153846153846156,True
SEQ-0000311,C1,BEAR,LEG-0000773,PB-0000311,11825,2017-10-12 13:40:00-05:00,11826.0,2.5789473684210527,False,5.8048780487804885,0.47058823529411764,True
SEQ-0000312,C1,BEAR,LEG-0000774,PB-0000312,11871,2017-10-12 14:26:00-05:00,11872.0,1.0769230769230769,False,7.279999999999999,0.6923076923076923,True
SEQ-0000313,R1,BEAR,LEG-0000777,PB-0000313,11890,2017-10-12 14:45:00-05:00,11891.0,1.1546391752577319,False,5.77319587628866,0.275,True
SEQ-0000314,R1,BEAR,LEG-0000778,PB-0000314,11926,2017-10-12 15:36:00-05:00,11928.0,0.34146341463414637,False,3.8550724637681157,0.9210526315789473,True
SEQ-0000315,R1,BEAR,LEG-0000781,PB-0000315,11992,2017-10-12 17:45:00-05:00,11993.0,2.5454545454545454,False,6.32258064516129,0.7857142857142857,True
SEQ-0000316,R1,BEAR,LEG-0000784,PB-0000316,12024,2017-10-12 18:18:00-05:00,12027.0,1.4,True,9.333333333333334,0.75,True
SEQ-0000317,C1,BEAR,LEG-0000786,PB-0000317,12045,2017-10-12 18:40:00-05:00,12050.0,6.222222222222221,False,7.466666666666667,0.5,True
SEQ-0000318,C1,BEAR,LEG-0000787,PB-0000318,12057,2017-10-12 18:54:00-05:00,12058.0,1.5555555555555554,False,5.090909090909091,0.5,True
SEQ-0000319,R1,BULL,LEG-0000792,PB-0000319,12116,2017-10-12 19:54:00-05:00,12117.0,1.8666666666666667,False,9.0,0.3333333333333333,True
SEQ-0000320,C1,BULL,LEG-0000793,PB-0000320,12142,2017-10-12 20:20:00-05:00,12143.0,1.1666666666666667,False,7.0,0.4,True
SEQ-0000321,C1,BULL,LEG-0000794,PB-0000321,12167,2017-10-12 20:45:00-05:00,12168.0,2.8,False,4.4799999999999995,0.875,True
SEQ-0000322,C1,BULL,LEG-0000795,PB-0000322,12185,2017-10-12 21:03:00-05:00,12188.0,0.5599999999999999,True,5.0,0.5,True
SEQ-0000323,C1,BULL,LEG-0000796,PB-0000323,12203,2017-10-12 21:22:00-05:00,12205.0,0.7,False,3.8181818181818183,0.8333333333333334,True
SEQ-0000324,C1,BULL,LEG-0000797,PB-0000324,12221,2017-10-12 21:40:00-05:00,12225.0,2.8,True,9.333333333333332,0.3333333333333333,True
SEQ-0000325,C1,BULL,LEG-0000798,PB-0000325,12236,2017-10-12 21:56:00-05:00,,0.0,True,10.5,0.6666666666666666,True
SEQ-0000326,C1,BULL,LEG-0000799,PB-0000326,12270,2017-10-12 22:30:00-05:00,,0.0,True,4.9411764705882355,0.8333333333333334,True
SEQ-0000327,C1,BULL,LEG-0000805,PB-0000327,12369,2017-10-13 00:10:00-05:00,12374.0,0.4666666666666667,True,9.545454545454545,0.7333333333333333,True
SEQ-0000328,R1,BEAR,LEG-0000809,PB-0000328,12376,2017-10-13 00:17:00-05:00,12377.0,0.6363636363636364,False,10.0,0.4666666666666667,True
SEQ-0000329,C1,BEAR,LEG-0000812,PB-0000329,12422,2017-10-13 01:05:00-05:00,12423.0,0.6666666666666666,False,7.0,0.8571428571428571,True
SEQ-0000330,C1,BEAR,LEG-0000813,PB-0000330,12476,2017-10-13 02:00:00-05:00,12481.0,0.48275862068965514,True,11.375,0.6153846153846154,True
SEQ-0000331,R1,BEAR,LEG-0000822,PB-0000331,12541,2017-10-13 03:05:00-05:00,12545.0,0.45161290322580644,True,5.0,0.4,True
