signal_id,marker_bar_timestamp,actionable_timestamp,first_eligible_1m,signal_type,direction,confidence,quality_score
619,2018-08-22 14:45:00+00:00,2018-08-22 15:00:00+00:00,2018-08-22 15:00:00+00:00,L,Long,A,52.87474886422465
620,2018-08-23 15:00:00+00:00,2018-08-23 15:15:00+00:00,2018-08-23 15:15:00+00:00,S,Short,A,59.45484111770342
622,2018-08-23 19:45:00+00:00,2018-08-23 20:00:00+00:00,2018-08-23 20:00:00+00:00,S,Short,B,38.9209044996978
623,2018-08-24 14:45:00+00:00,2018-08-24 15:00:00+00:00,2018-08-24 15:00:00+00:00,L,Long,B,44.40596684761114
632,2018-08-29 14:45:00+00:00,2018-08-29 15:00:00+00:00,2018-08-29 15:00:00+00:00,L,Long,B,39.882945766649
635,2018-08-30 18:30:00+00:00,2018-08-30 18:45:00+00:00,2018-08-30 18:45:00+00:00,S,Short,A,53.81218512778967
636,2018-08-31 15:30:00+00:00,2018-08-31 15:45:00+00:00,2018-08-31 15:45:00+00:00,S,Short,B,40.13256409330891
640,2018-09-04 15:45:00+00:00,2018-09-04 16:00:00+00:00,2018-09-04 16:00:00+00:00,S,Short,A,55.47724490479721
645,2018-09-06 19:15:00+00:00,2018-09-06 19:30:00+00:00,2018-09-06 19:30:00+00:00,L,Long,B,44.348368285627
652,2018-09-11 15:15:00+00:00,2018-09-11 15:30:00+00:00,2018-09-11 15:30:00+00:00,RL,Long,B,40.18661633152951
653,2018-09-11 17:15:00+00:00,2018-09-11 17:30:00+00:00,2018-09-11 17:30:00+00:00,S,Short,B,42.02699773480408
654,2018-09-12 15:15:00+00:00,2018-09-12 15:30:00+00:00,2018-09-12 15:30:00+00:00,L,Long,A+,75.50103663898737
657,2018-09-14 16:15:00+00:00,2018-09-14 16:30:00+00:00,2018-09-14 16:30:00+00:00,S,Short,A+,67.45415980398595
660,2018-09-17 19:15:00+00:00,2018-09-17 19:30:00+00:00,2018-09-17 19:30:00+00:00,S,Short,A,51.38272234038771
665,2018-09-19 19:30:00+00:00,2018-09-19 19:45:00+00:00,2018-09-19 19:45:00+00:00,L,Long,A,47.65996810294098
667,2018-09-20 15:30:00+00:00,2018-09-20 15:45:00+00:00,2018-09-20 15:45:00+00:00,RL,Long,B,45.91287099744372
674,2018-09-24 17:45:00+00:00,2018-09-24 18:00:00+00:00,2018-09-24 18:00:00+00:00,L,Long,B,40.53088035022486
688,2018-10-01 16:45:00+00:00,2018-10-01 17:00:00+00:00,2018-10-01 17:00:00+00:00,S,Short,B,38.31949775176952
692,2018-10-03 15:00:00+00:00,2018-10-03 15:15:00+00:00,2018-10-03 15:15:00+00:00,S,Short,B,39.24814246547622
696,2018-10-05 17:45:00+00:00,2018-10-05 18:00:00+00:00,2018-10-05 18:00:00+00:00,L,Long,A,60.88519278563265
697,2018-10-08 14:45:00+00:00,2018-10-08 15:00:00+00:00,2018-10-08 15:00:00+00:00,S,Short,A,51.02053096993071
700,2018-10-09 15:00:00+00:00,2018-10-09 15:15:00+00:00,2018-10-09 15:15:00+00:00,S,Short,A,52.71066439650084
703,2018-10-10 15:15:00+00:00,2018-10-10 15:30:00+00:00,2018-10-10 15:30:00+00:00,S,Short,B,45.198502437959725
704,2018-10-10 17:15:00+00:00,2018-10-10 17:30:00+00:00,2018-10-10 17:30:00+00:00,L,Long,A,46.594971598219615
708,2018-10-11 18:45:00+00:00,2018-10-11 19:00:00+00:00,2018-10-11 19:00:00+00:00,S,Short,A+,77.31585008294964
710,2018-10-12 15:30:00+00:00,2018-10-12 15:45:00+00:00,2018-10-12 15:45:00+00:00,RS,Short,A+,86.02646203471332
712,2018-10-15 15:15:00+00:00,2018-10-15 15:30:00+00:00,2018-10-15 15:30:00+00:00,L,Long,A+,84.71657225040626
715,2018-10-16 14:45:00+00:00,2018-10-16 15:00:00+00:00,2018-10-16 15:00:00+00:00,L,Long,A+,66.18034921837113
718,2018-10-17 15:30:00+00:00,2018-10-17 15:45:00+00:00,2018-10-17 15:45:00+00:00,RL,Long,A+,68.61368665105991
719,2018-10-17 18:45:00+00:00,2018-10-17 19:00:00+00:00,2018-10-17 19:00:00+00:00,L,Long,A,59.90811437941159
720,2018-10-18 15:15:00+00:00,2018-10-18 15:30:00+00:00,2018-10-18 15:30:00+00:00,S,Short,A+,97.07863048861392
722,2018-10-18 17:00:00+00:00,2018-10-18 17:15:00+00:00,2018-10-18 17:15:00+00:00,S,Short,A+,81.3794393863162
723,2018-10-19 15:30:00+00:00,2018-10-19 15:45:00+00:00,2018-10-19 15:45:00+00:00,S,Short,A+,67.66547449740553
724,2018-10-19 19:30:00+00:00,2018-10-19 19:45:00+00:00,2018-10-19 19:45:00+00:00,L,Long,B,43.64819522750324
725,2018-10-22 14:45:00+00:00,2018-10-22 15:00:00+00:00,2018-10-22 15:00:00+00:00,L,Long,A+,100.0
726,2018-10-22 20:00:00+00:00,2018-10-22 20:15:00+00:00,2018-10-22 20:15:00+00:00,S,Short,A,47.58414824025278
727,2018-10-23 16:15:00+00:00,2018-10-23 16:30:00+00:00,2018-10-23 16:30:00+00:00,L,Long,A+,87.82289321905529
729,2018-10-24 15:15:00+00:00,2018-10-24 15:30:00+00:00,2018-10-24 15:30:00+00:00,S,Short,A+,100.0
730,2018-10-24 16:00:00+00:00,2018-10-24 16:15:00+00:00,2018-10-24 16:15:00+00:00,RL,Long,A,62.53087438579003
731,2018-10-24 18:00:00+00:00,2018-10-24 18:15:00+00:00,2018-10-24 18:15:00+00:00,S,Short,A+,66.22495139888223
735,2018-10-25 18:15:00+00:00,2018-10-25 18:30:00+00:00,2018-10-25 18:30:00+00:00,L,Long,A,61.0235056809588
736,2018-10-25 19:45:00+00:00,2018-10-25 20:00:00+00:00,2018-10-25 20:00:00+00:00,RS,Short,A+,64.36386134301657
737,2018-10-26 14:45:00+00:00,2018-10-26 15:00:00+00:00,2018-10-26 15:00:00+00:00,S,Short,A+,88.55227221698689
738,2018-10-26 16:45:00+00:00,2018-10-26 17:00:00+00:00,2018-10-26 17:00:00+00:00,L,Long,A+,91.31901223835864
739,2018-10-26 20:00:00+00:00,2018-10-26 20:15:00+00:00,2018-10-26 20:15:00+00:00,RL,Long,A+,100.0
740,2018-10-29 14:45:00+00:00,2018-10-29 15:00:00+00:00,2018-10-29 15:00:00+00:00,S,Short,A+,66.65301655736855
743,2018-10-29 20:00:00+00:00,2018-10-29 20:15:00+00:00,2018-10-29 20:15:00+00:00,RL,Long,A+,100.0
744,2018-10-30 14:45:00+00:00,2018-10-30 15:00:00+00:00,2018-10-30 15:00:00+00:00,S,Short,A,56.405674376086814
745,2018-10-30 19:00:00+00:00,2018-10-30 19:15:00+00:00,2018-10-30 19:15:00+00:00,L,Long,A+,90.34735358393316
746,2018-10-31 15:00:00+00:00,2018-10-31 15:15:00+00:00,2018-10-31 15:15:00+00:00,S,Short,A+,81.31806345177763
748,2018-10-31 19:45:00+00:00,2018-10-31 20:00:00+00:00,2018-10-31 20:00:00+00:00,S,Short,A+,91.2997508747567
749,2018-11-01 15:30:00+00:00,2018-11-01 15:45:00+00:00,2018-11-01 15:45:00+00:00,L,Long,A,46.689889494600976
752,2018-11-05 16:00:00+00:00,2018-11-05 16:15:00+00:00,2018-11-05 16:15:00+00:00,L,Long,A,50.150456016090736
753,2018-11-05 16:30:00+00:00,2018-11-05 16:45:00+00:00,2018-11-05 16:45:00+00:00,RS,Short,A,50.71559697406261
755,2018-11-05 19:30:00+00:00,2018-11-05 19:45:00+00:00,2018-11-05 19:45:00+00:00,L,Long,A,62.01469126666505
758,2018-11-06 19:30:00+00:00,2018-11-06 19:45:00+00:00,2018-11-06 19:45:00+00:00,S,Short,B,39.99804848056541
759,2018-11-06 20:00:00+00:00,2018-11-06 20:15:00+00:00,2018-11-06 20:15:00+00:00,RL,Long,A,46.835225484669
760,2018-11-07 17:00:00+00:00,2018-11-07 17:15:00+00:00,2018-11-07 17:15:00+00:00,L,Long,B,42.19727971285761
763,2018-11-08 18:30:00+00:00,2018-11-08 18:45:00+00:00,2018-11-08 18:45:00+00:00,S,Short,B,40.1653520035079
764,2018-11-08 19:00:00+00:00,2018-11-08 19:15:00+00:00,2018-11-08 19:15:00+00:00,RL,Long,A,61.54907727026395
765,2018-11-08 21:00:00+00:00,2018-11-08 21:15:00+00:00,2018-11-08 21:15:00+00:00,L,Long,B,45.78795882410022
768,2018-11-09 21:00:00+00:00,2018-11-09 21:15:00+00:00,2018-11-09 21:15:00+00:00,S,Short,A,59.60088854343
769,2018-11-12 15:45:00+00:00,2018-11-12 16:00:00+00:00,2018-11-12 16:00:00+00:00,S,Short,A+,86.36593717038191
771,2018-11-13 16:00:00+00:00,2018-11-13 16:15:00+00:00,2018-11-13 16:15:00+00:00,L,Long,A+,100.0
772,2018-11-13 16:45:00+00:00,2018-11-13 17:00:00+00:00,2018-11-13 17:00:00+00:00,RS,Short,A,57.603088568206296
773,2018-11-13 17:45:00+00:00,2018-11-13 18:00:00+00:00,2018-11-13 18:00:00+00:00,S,Short,A,56.4524057913579
775,2018-11-14 16:15:00+00:00,2018-11-14 16:30:00+00:00,2018-11-14 16:30:00+00:00,S,Short,A,61.54367954433291
778,2018-11-14 20:45:00+00:00,2018-11-14 21:00:00+00:00,2018-11-14 21:00:00+00:00,RS,Short,A+,93.05545855088414
779,2018-11-15 16:15:00+00:00,2018-11-15 16:30:00+00:00,2018-11-15 16:30:00+00:00,L,Long,A+,87.43200208599706
780,2018-11-15 18:30:00+00:00,2018-11-15 18:45:00+00:00,2018-11-15 18:45:00+00:00,L,Long,A+,100.0
782,2018-11-16 16:00:00+00:00,2018-11-16 16:15:00+00:00,2018-11-16 16:15:00+00:00,S,Short,A,55.87478274173062
785,2018-11-19 16:15:00+00:00,2018-11-19 16:30:00+00:00,2018-11-19 16:30:00+00:00,S,Short,A+,68.18184100068106
788,2018-11-20 15:45:00+00:00,2018-11-20 16:00:00+00:00,2018-11-20 16:00:00+00:00,L,Long,A+,100.0
789,2018-11-20 17:45:00+00:00,2018-11-20 18:00:00+00:00,2018-11-20 18:00:00+00:00,RS,Short,A+,69.52871854056679
791,2018-11-21 16:00:00+00:00,2018-11-21 16:15:00+00:00,2018-11-21 16:15:00+00:00,RL,Long,A+,75.74906947583047
793,2018-11-21 20:45:00+00:00,2018-11-21 21:00:00+00:00,2018-11-21 21:00:00+00:00,S,Short,A,59.041036289910785
799,2018-11-26 19:00:00+00:00,2018-11-26 19:15:00+00:00,2018-11-26 19:15:00+00:00,L,Long,A,50.24254263085831
800,2018-11-27 17:30:00+00:00,2018-11-27 17:45:00+00:00,2018-11-27 17:45:00+00:00,S,Short,B,37.60419164557883
801,2018-11-27 20:45:00+00:00,2018-11-27 21:00:00+00:00,2018-11-27 21:00:00+00:00,L,Long,B,39.58534538343832
804,2018-11-28 17:30:00+00:00,2018-11-28 17:45:00+00:00,2018-11-28 17:45:00+00:00,L,Long,A+,86.87283122765356
811,2018-11-30 17:15:00+00:00,2018-11-30 17:30:00+00:00,2018-11-30 17:30:00+00:00,RS,Short,B,37.63919278134945
812,2018-11-30 18:45:00+00:00,2018-11-30 19:00:00+00:00,2018-11-30 19:00:00+00:00,L,Long,A,59.70549335803461
813,2018-12-03 15:45:00+00:00,2018-12-03 16:00:00+00:00,2018-12-03 16:00:00+00:00,S,Short,A+,66.78483880899266
815,2018-12-04 16:00:00+00:00,2018-12-04 16:15:00+00:00,2018-12-04 16:15:00+00:00,S,Short,B,42.260999884571675
816,2018-12-04 18:00:00+00:00,2018-12-04 18:15:00+00:00,2018-12-04 18:15:00+00:00,S,Short,A,52.20898636903729
818,2018-12-06 16:00:00+00:00,2018-12-06 16:15:00+00:00,2018-12-06 16:15:00+00:00,S,Short,A+,85.66551960235114
821,2018-12-07 16:15:00+00:00,2018-12-07 16:30:00+00:00,2018-12-07 16:30:00+00:00,S,Short,A+,77.91294388647455
824,2018-12-10 15:45:00+00:00,2018-12-10 16:00:00+00:00,2018-12-10 16:00:00+00:00,S,Short,A+,79.97683258910871
825,2018-12-10 17:45:00+00:00,2018-12-10 18:00:00+00:00,2018-12-10 18:00:00+00:00,L,Long,A+,100.0
826,2018-12-11 17:15:00+00:00,2018-12-11 17:30:00+00:00,2018-12-11 17:30:00+00:00,S,Short,A,52.51919158144184
828,2018-12-11 19:30:00+00:00,2018-12-11 19:45:00+00:00,2018-12-11 19:45:00+00:00,L,Long,A+,98.73432924943836
829,2018-12-12 16:00:00+00:00,2018-12-12 16:15:00+00:00,2018-12-12 16:15:00+00:00,L,Long,A,50.681366236622296
830,2018-12-12 19:15:00+00:00,2018-12-12 19:30:00+00:00,2018-12-12 19:30:00+00:00,S,Short,A+,91.9975815244241
834,2018-12-14 17:00:00+00:00,2018-12-14 17:15:00+00:00,2018-12-14 17:15:00+00:00,S,Short,A+,63.54102243847105
838,2018-12-17 16:15:00+00:00,2018-12-17 16:30:00+00:00,2018-12-17 16:30:00+00:00,L,Long,B,38.001743820852205
840,2018-12-17 20:30:00+00:00,2018-12-17 20:45:00+00:00,2018-12-17 20:45:00+00:00,S,Short,A+,86.25455637612437
843,2018-12-18 19:45:00+00:00,2018-12-18 20:00:00+00:00,2018-12-18 20:00:00+00:00,S,Short,A+,100.0
844,2018-12-19 16:15:00+00:00,2018-12-19 16:30:00+00:00,2018-12-19 16:30:00+00:00,S,Short,A,46.818229698416005
845,2018-12-19 18:00:00+00:00,2018-12-19 18:15:00+00:00,2018-12-19 18:15:00+00:00,S,Short,A+,66.64747506024835
850,2018-12-21 15:45:00+00:00,2018-12-21 16:00:00+00:00,2018-12-21 16:00:00+00:00,S,Short,A+,78.01885803889421
852,2018-12-21 20:30:00+00:00,2018-12-21 20:45:00+00:00,2018-12-21 20:45:00+00:00,S,Short,A+,82.05338576195821
853,2018-12-24 15:45:00+00:00,2018-12-24 16:00:00+00:00,2018-12-24 16:00:00+00:00,L,Long,A+,72.1031366415863
854,2018-12-24 18:00:00+00:00,2018-12-24 18:15:00+00:00,2018-12-24 18:15:00+00:00,S,Short,A+,100.0
855,2018-12-26 16:15:00+00:00,2018-12-26 16:30:00+00:00,2018-12-26 16:30:00+00:00,L,Long,A+,100.0
859,2018-12-27 19:45:00+00:00,2018-12-27 20:00:00+00:00,2018-12-27 20:00:00+00:00,L,Long,A+,100.0
862,2018-12-28 19:45:00+00:00,2018-12-28 20:00:00+00:00,2018-12-28 20:00:00+00:00,L,Long,A+,83.37370169743058
863,2018-12-31 17:00:00+00:00,2018-12-31 17:15:00+00:00,2018-12-31 17:15:00+00:00,L,Long,B,42.822872041394625
864,2018-12-31 18:45:00+00:00,2018-12-31 19:00:00+00:00,2018-12-31 19:00:00+00:00,S,Short,A,60.84112392438013
865,2018-12-31 18:45:00+00:00,2018-12-31 19:00:00+00:00,2018-12-31 19:00:00+00:00,RS,Short,A,60.84112392438013
867,2019-01-02 15:45:00+00:00,2019-01-02 16:00:00+00:00,2019-01-02 16:00:00+00:00,L,Long,A,62.47466750933318
869,2019-01-02 17:45:00+00:00,2019-01-02 18:00:00+00:00,2019-01-02 18:00:00+00:00,L,Long,A+,73.67835772856401
872,2019-01-03 17:15:00+00:00,2019-01-03 17:30:00+00:00,2019-01-03 17:30:00+00:00,RS,Short,A+,70.2149205911751
874,2019-01-04 16:00:00+00:00,2019-01-04 16:15:00+00:00,2019-01-04 16:15:00+00:00,L,Long,A+,70.47439321387378
877,2019-01-07 16:45:00+00:00,2019-01-07 17:00:00+00:00,2019-01-07 17:00:00+00:00,L,Long,A+,90.48888750198356
878,2019-01-07 20:15:00+00:00,2019-01-07 20:30:00+00:00,2019-01-07 20:30:00+00:00,L,Long,A,51.951372933776426
880,2019-01-08 15:45:00+00:00,2019-01-08 16:00:00+00:00,2019-01-08 16:00:00+00:00,S,Short,A+,73.64949199672816
882,2019-01-09 21:30:00+00:00,2019-01-09 21:45:00+00:00,2019-01-09 21:45:00+00:00,S,Short,A,46.67446484233218
883,2019-01-10 16:00:00+00:00,2019-01-10 16:15:00+00:00,2019-01-10 16:15:00+00:00,L,Long,B,41.810242451125355
888,2019-01-11 18:15:00+00:00,2019-01-11 18:30:00+00:00,2019-01-11 18:30:00+00:00,S,Short,B,44.73089631771188
890,2019-01-14 15:45:00+00:00,2019-01-14 16:00:00+00:00,2019-01-14 16:00:00+00:00,L,Long,B,45.5776839534124
892,2019-01-14 20:45:00+00:00,2019-01-14 21:00:00+00:00,2019-01-14 21:00:00+00:00,S,Short,B,42.93221271404123
893,2019-01-15 17:00:00+00:00,2019-01-15 17:15:00+00:00,2019-01-15 17:15:00+00:00,L,Long,A,56.989516870319115
894,2019-01-15 19:30:00+00:00,2019-01-15 19:45:00+00:00,2019-01-15 19:45:00+00:00,S,Short,A,52.82122654984044
895,2019-01-15 20:00:00+00:00,2019-01-15 20:15:00+00:00,2019-01-15 20:15:00+00:00,RL,Long,A,57.021720335217694
896,2019-01-16 15:45:00+00:00,2019-01-16 16:00:00+00:00,2019-01-16 16:00:00+00:00,S,Short,B,45.46982561307715
897,2019-01-16 21:30:00+00:00,2019-01-16 21:45:00+00:00,2019-01-16 21:45:00+00:00,S,Short,B,39.38331803949755
898,2019-01-17 19:45:00+00:00,2019-01-17 20:00:00+00:00,2019-01-17 20:00:00+00:00,L,Long,B,42.84371865900632
899,2019-01-18 15:45:00+00:00,2019-01-18 16:00:00+00:00,2019-01-18 16:00:00+00:00,L,Long,A+,69.48994549245762
900,2019-01-18 19:30:00+00:00,2019-01-18 19:45:00+00:00,2019-01-18 19:45:00+00:00,S,Short,A,55.573650849192866
901,2019-01-22 16:45:00+00:00,2019-01-22 17:00:00+00:00,2019-01-22 17:00:00+00:00,S,Short,A+,64.52629975868177
902,2019-01-22 19:15:00+00:00,2019-01-22 19:30:00+00:00,2019-01-22 19:30:00+00:00,S,Short,A,51.12430849264564
903,2019-01-23 15:45:00+00:00,2019-01-23 16:00:00+00:00,2019-01-23 16:00:00+00:00,S,Short,A,60.169715398750746
905,2019-01-23 20:15:00+00:00,2019-01-23 20:30:00+00:00,2019-01-23 20:30:00+00:00,RL,Long,A+,68.65166032505432
906,2019-01-24 15:45:00+00:00,2019-01-24 16:00:00+00:00,2019-01-24 16:00:00+00:00,S,Short,A,59.49788795885156
907,2019-01-24 16:30:00+00:00,2019-01-24 16:45:00+00:00,2019-01-24 16:45:00+00:00,RL,Long,A,54.02619090994276
908,2019-01-24 21:30:00+00:00,2019-01-24 21:45:00+00:00,2019-01-24 21:45:00+00:00,S,Short,B,41.37962618889318
915,2019-01-29 16:00:00+00:00,2019-01-29 16:15:00+00:00,2019-01-29 16:15:00+00:00,S,Short,A,59.332424798725135
917,2019-01-29 21:45:00+00:00,2019-01-29 22:00:00+00:00,2019-01-29 22:00:00+00:00,L,Long,A+,76.53058599897594
918,2019-01-30 17:15:00+00:00,2019-01-30 17:30:00+00:00,2019-01-30 17:30:00+00:00,L,Long,A,53.88595833797333
919,2019-01-30 19:15:00+00:00,2019-01-30 19:30:00+00:00,2019-01-30 19:30:00+00:00,L,Long,A+,85.52704482351149
929,2019-02-05 15:45:00+00:00,2019-02-05 16:00:00+00:00,2019-02-05 16:00:00+00:00,L,Long,B,37.02685768977879
933,2019-02-06 15:45:00+00:00,2019-02-06 16:00:00+00:00,2019-02-06 16:00:00+00:00,L,Long,A+,63.70768537824806
935,2019-02-07 15:45:00+00:00,2019-02-07 16:00:00+00:00,2019-02-07 16:00:00+00:00,S,Short,A+,73.29843381894037
941,2019-02-08 19:15:00+00:00,2019-02-08 19:30:00+00:00,2019-02-08 19:30:00+00:00,L,Long,B,40.80194160502993
943,2019-02-11 16:00:00+00:00,2019-02-11 16:15:00+00:00,2019-02-11 16:15:00+00:00,RS,Short,B,45.39892057622387
944,2019-02-11 18:30:00+00:00,2019-02-11 18:45:00+00:00,2019-02-11 18:45:00+00:00,S,Short,B,40.830530656035094
948,2019-02-13 16:30:00+00:00,2019-02-13 16:45:00+00:00,2019-02-13 16:45:00+00:00,S,Short,A,48.51442914062488
949,2019-02-13 20:45:00+00:00,2019-02-13 21:00:00+00:00,2019-02-13 21:00:00+00:00,S,Short,A,53.88403083277525
951,2019-02-14 16:45:00+00:00,2019-02-14 17:00:00+00:00,2019-02-14 17:00:00+00:00,L,Long,B,37.02557819762587
952,2019-02-14 21:00:00+00:00,2019-02-14 21:15:00+00:00,2019-02-14 21:15:00+00:00,S,Short,B,44.01910039523641
954,2019-02-15 16:00:00+00:00,2019-02-15 16:15:00+00:00,2019-02-15 16:15:00+00:00,S,Short,B,39.85707269600457
963,2019-02-20 17:30:00+00:00,2019-02-20 17:45:00+00:00,2019-02-20 17:45:00+00:00,S,Short,B,45.92770267614387
964,2019-02-20 18:15:00+00:00,2019-02-20 18:30:00+00:00,2019-02-20 18:30:00+00:00,RL,Long,B,42.55486631137032
967,2019-02-22 15:45:00+00:00,2019-02-22 16:00:00+00:00,2019-02-22 16:00:00+00:00,L,Long,B,41.21958857251619
968,2019-02-22 19:30:00+00:00,2019-02-22 19:45:00+00:00,2019-02-22 19:45:00+00:00,S,Short,A,60.115291961743154
973,2019-02-26 21:30:00+00:00,2019-02-26 21:45:00+00:00,2019-02-26 21:45:00+00:00,S,Short,B,36.57041204105741
979,2019-03-01 16:15:00+00:00,2019-03-01 16:30:00+00:00,2019-03-01 16:30:00+00:00,RS,Short,B,38.09848635432792
982,2019-03-04 16:00:00+00:00,2019-03-04 16:15:00+00:00,2019-03-04 16:15:00+00:00,S,Short,A+,67.67197564417017
983,2019-03-04 18:30:00+00:00,2019-03-04 18:45:00+00:00,2019-03-04 18:45:00+00:00,L,Long,A,50.251448516900055
993,2019-03-07 19:15:00+00:00,2019-03-07 19:30:00+00:00,2019-03-07 19:30:00+00:00,S,Short,B,37.046540914716985
995,2019-03-08 17:00:00+00:00,2019-03-08 17:15:00+00:00,2019-03-08 17:15:00+00:00,RS,Short,B,40.484881841459305
996,2019-03-08 19:45:00+00:00,2019-03-08 20:00:00+00:00,2019-03-08 20:00:00+00:00,L,Long,A,47.78602857475698
998,2019-03-11 15:00:00+00:00,2019-03-11 15:15:00+00:00,2019-03-11 15:15:00+00:00,L,Long,A,53.69481017094069
999,2019-03-12 14:45:00+00:00,2019-03-12 15:00:00+00:00,2019-03-12 15:00:00+00:00,L,Long,A,46.96852384237541
1003,2019-03-13 15:00:00+00:00,2019-03-13 15:15:00+00:00,2019-03-13 15:15:00+00:00,L,Long,A+,63.88310777089386
1007,2019-03-15 16:15:00+00:00,2019-03-15 16:30:00+00:00,2019-03-15 16:30:00+00:00,L,Long,B,39.68949435680463
1008,2019-03-18 15:15:00+00:00,2019-03-18 15:30:00+00:00,2019-03-18 15:30:00+00:00,S,Short,A,60.317280536840514
1012,2019-03-19 19:00:00+00:00,2019-03-19 19:15:00+00:00,2019-03-19 19:15:00+00:00,S,Short,B,38.425991911024525
1013,2019-03-20 15:45:00+00:00,2019-03-20 16:00:00+00:00,2019-03-20 16:00:00+00:00,S,Short,A,52.53759429352354
1015,2019-03-20 18:15:00+00:00,2019-03-20 18:30:00+00:00,2019-03-20 18:30:00+00:00,L,Long,A+,100.0
1017,2019-03-21 18:30:00+00:00,2019-03-21 18:45:00+00:00,2019-03-21 18:45:00+00:00,L,Long,A,46.94608559205219
1019,2019-03-22 15:30:00+00:00,2019-03-22 15:45:00+00:00,2019-03-22 15:45:00+00:00,S,Short,A+,65.14113548751536
1024,2019-03-25 18:45:00+00:00,2019-03-25 19:00:00+00:00,2019-03-25 19:00:00+00:00,L,Long,A,47.40430239006612
1028,2019-03-27 14:45:00+00:00,2019-03-27 15:00:00+00:00,2019-03-27 15:00:00+00:00,S,Short,A,49.41504286636079
1029,2019-03-27 16:15:00+00:00,2019-03-27 16:30:00+00:00,2019-03-27 16:30:00+00:00,RL,Long,A,55.31315823420056
1030,2019-03-27 17:15:00+00:00,2019-03-27 17:30:00+00:00,2019-03-27 17:30:00+00:00,L,Long,A,46.3025709397565
1031,2019-03-28 15:00:00+00:00,2019-03-28 15:15:00+00:00,2019-03-28 15:15:00+00:00,S,Short,A,56.58223034446902
1033,2019-03-29 14:45:00+00:00,2019-03-29 15:00:00+00:00,2019-03-29 15:00:00+00:00,S,Short,A,51.955179632756575
1037,2019-04-01 15:00:00+00:00,2019-04-01 15:15:00+00:00,2019-04-01 15:15:00+00:00,L,Long,A,54.05511852731841
1041,2019-04-03 14:45:00+00:00,2019-04-03 15:00:00+00:00,2019-04-03 15:00:00+00:00,L,Long,B,42.587881005434575
1042,2019-04-03 18:00:00+00:00,2019-04-03 18:15:00+00:00,2019-04-03 18:15:00+00:00,S,Short,B,44.110582941411295
1043,2019-04-03 19:00:00+00:00,2019-04-03 19:15:00+00:00,2019-04-03 19:15:00+00:00,RS,Short,B,41.02649725629953
1054,2019-04-10 19:00:00+00:00,2019-04-10 19:15:00+00:00,2019-04-10 19:15:00+00:00,L,Long,A,50.59287385048334
1065,2019-04-17 18:15:00+00:00,2019-04-17 18:30:00+00:00,2019-04-17 18:30:00+00:00,S,Short,B,45.95511990900546
1067,2019-04-18 15:00:00+00:00,2019-04-18 15:15:00+00:00,2019-04-18 15:15:00+00:00,L,Long,B,40.985020203223904
1071,2019-04-23 15:30:00+00:00,2019-04-23 15:45:00+00:00,2019-04-23 15:45:00+00:00,L,Long,B,40.79178700721299
1075,2019-04-25 15:30:00+00:00,2019-04-25 15:45:00+00:00,2019-04-25 15:45:00+00:00,L,Long,B,45.751992321107885
1083,2019-04-30 15:15:00+00:00,2019-04-30 15:30:00+00:00,2019-04-30 15:30:00+00:00,S,Short,B,39.79387821030906
1084,2019-04-30 17:45:00+00:00,2019-04-30 18:00:00+00:00,2019-04-30 18:00:00+00:00,L,Long,A,48.240861834790586
1086,2019-05-01 19:30:00+00:00,2019-05-01 19:45:00+00:00,2019-05-01 19:45:00+00:00,S,Short,A,55.32455642520908
1088,2019-05-03 14:45:00+00:00,2019-05-03 15:00:00+00:00,2019-05-03 15:00:00+00:00,L,Long,A,49.27297343668676
1092,2019-05-06 18:45:00+00:00,2019-05-06 19:00:00+00:00,2019-05-06 19:00:00+00:00,L,Long,A+,66.30317371800166
1094,2019-05-07 14:45:00+00:00,2019-05-07 15:00:00+00:00,2019-05-07 15:00:00+00:00,S,Short,A,56.19287558768813
1097,2019-05-08 15:00:00+00:00,2019-05-08 15:15:00+00:00,2019-05-08 15:15:00+00:00,L,Long,A,62.35622986672049
1099,2019-05-08 19:45:00+00:00,2019-05-08 20:00:00+00:00,2019-05-08 20:00:00+00:00,S,Short,A+,86.85369847480906
1102,2019-05-09 19:00:00+00:00,2019-05-09 19:15:00+00:00,2019-05-09 19:15:00+00:00,S,Short,A,57.07946483386364
1104,2019-05-10 16:15:00+00:00,2019-05-10 16:30:00+00:00,2019-05-10 16:30:00+00:00,L,Long,A+,93.11047314692595
1110,2019-05-14 15:15:00+00:00,2019-05-14 15:30:00+00:00,2019-05-14 15:30:00+00:00,L,Long,A,49.591676769364746
1111,2019-05-15 15:30:00+00:00,2019-05-15 15:45:00+00:00,2019-05-15 15:45:00+00:00,L,Long,B,41.96481537812867
1115,2019-05-16 18:30:00+00:00,2019-05-16 18:45:00+00:00,2019-05-16 18:45:00+00:00,L,Long,B,40.15111605563898
1116,2019-05-17 15:00:00+00:00,2019-05-17 15:15:00+00:00,2019-05-17 15:15:00+00:00,L,Long,A+,64.69688807744859
1117,2019-05-17 19:15:00+00:00,2019-05-17 19:30:00+00:00,2019-05-17 19:30:00+00:00,S,Short,A,52.86334439918334
1120,2019-05-20 19:30:00+00:00,2019-05-20 19:45:00+00:00,2019-05-20 19:45:00+00:00,L,Long,B,42.15044242094717
